n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,optimal_delta,best_relative_mse
15,2.0,1000.0,1000,1192.1736469081911,1310.0676399990439,1392.5974138526547,1587.3317733962017,1591.0772566580856,1631.1047299993172,1699.2001199481165,1760.7609340623424,1764.2235532255395,1785.6921036947592,1786.380375993442,1960.7150002847065,2196.0535819547804,2333.4002168522366,2589.0031278867727,0.121,0.019886986750953847
15,2.0,1000.0,1000,1131.6756879793315,1178.2561598743098,1465.756089509945,1476.012148335794,1576.9756621489541,1660.390810803518,1673.4481835816168,1912.5418229941815,1962.2224807163857,2005.482650091326,2046.0963509670783,2154.1614831804836,2209.145732102932,2416.1095873519416,2880.5727253454334,0.311,0.007456212003129552
15,2.0,1000.0,1000,1230.616552935629,1231.180294169263,1283.3934960301895,1426.2882586778264,1485.2810541657286,1607.8112255343176,1719.1238453701367,1763.6319502750225,1849.6218268979255,1897.2364012281714,1941.6940211876674,2078.4719114333325,2133.634020333526,2240.003198060704,2271.340682050425,0.071,0.027597130087518837
15,2.0,1000.0,1000,1104.9409745796268,1181.0893626723384,1243.5204251923633,1557.124964944318,1793.300713515441,1828.5632417904717,1899.1198993061034,1950.457816262899,1975.6115527607235,2159.1722617378214,2287.1217306073377,2346.577124393573,2483.247410833789,2501.4901512805313,2739.297248663165,0.541,0.038198512820511024
15,2.0,1000.0,1000,1225.515203565219,1320.9542675647936,1365.0660143034797,1517.7010703678543,1572.344768857056,1624.1363012553775,1844.9121449811917,1870.3398196546013,1891.713247254921,1895.9647831566444,1910.9135807540192,2101.5487644628665,2130.820409279139,2143.8185369246394,2173.869724929035,0.151,0.029956999799122103
15,2.0,1000.0,1000,1184.9606820652764,1251.6518640816298,1299.801609813055,1448.8653849130276,1449.4932852573274,1572.5489773599154,2116.7477065967723,2144.5254531447486,2251.083926702756,2285.9948982809638,2342.3885000907267,2616.4794860398792,2683.3031350160554,2758.544936398842,2760.378818408124,0.101,0.06021680195844274
15,2.0,1000.0,1000,1266.5804493483174,1275.3124797128685,1316.0677654237393,1464.7792183222014,1696.8843651872623,1719.3472330489415,1802.6414370009334,1810.031844755531,1815.3385203759149,1958.3578759348568,2184.877715002038,2240.259027185698,2305.770736513723,2353.0027296908993,2892.400443256724,0.041,0.0013304055786216083
15,2.0,1000.0,1000,1183.053106527861,1267.9498044331992,1499.4572301604999,1528.6509575931645,1631.3775020511357,1646.8711358808996,1667.6823410655159,2042.618557639121,2060.4125926529528,2117.448282415916,2170.228087672706,2523.9561299690445,2697.792504737425,2863.536374884293,3035.813724079111,0.061,0.04125473436641931
15,2.0,1000.0,1000,1231.099501458715,1290.3425753673291,1554.577878550806,1627.2973216750534,1678.8832279261242,1721.2642720284748,1815.413821570562,1825.681066339354,1967.4818636983418,2058.4879614413494,2120.3275305382185,2168.8460393026025,2344.6639049474948,2471.6624626294933,2584.4906233606025,0.311,0.002302971103374396
15,2.0,1000.0,1000,1059.6685245763902,1158.3157037432131,1261.9938037826412,1418.6796307176394,1468.9669311295474,1471.5068485609227,1479.4065980199775,1613.9036608602078,1648.46668029305,1911.6845681559346,1920.8903792417393,1953.9417314835232,1968.6009045418014,1971.641690644302,2154.0007527701046,0.211,0.03501573257146387
15,2.0,1000.0,1000,1241.275254381013,1490.5392056176413,1490.6019996785242,1534.6383713925193,1571.1226404021318,1666.3087118729518,1965.8973832978472,2170.2415279613597,2204.303049057863,2257.8382488142515,2302.756425690902,2377.628777727278,2440.1343562003067,2622.8340750826637,2663.987375398023,0.221,0.0096993912181297
15,2.0,1000.0,1000,1151.931485179928,1167.423200096069,1333.851748549304,1472.5406962162785,1487.8353679571517,1810.3821867403035,1928.0624653739546,2011.1093287512517,2014.138593089384,2048.382440349478,2065.2167124128737,2198.477502500911,2277.42401616186,2309.8336357952626,2626.1232523214667,0.271,0.007563190110294589
15,2.0,1000.0,1000,1086.0241154161308,1474.5352369601853,1626.6574042513234,1666.553703121667,1762.7111100073203,1786.2480986568435,1859.959710183905,1929.456590923312,1934.187842586211,2098.377545098667,2283.7852377379063,2315.1722467963896,2380.40159313173,2668.1508563770553,2838.1360416953626,0.601,0.02574695427301169
15,2.0,1000.0,1000,1138.61931804525,1402.9199008608462,1457.4445935964186,1568.0630378777257,1715.3894123401608,1772.8655428253473,1797.55733074231,1878.8767890334789,1911.7887985507,1975.6212617072938,2115.708416253694,2116.1379105348888,2221.3076580322995,2300.9699907389845,2314.6744755062646,0.501,0.017507941133540653
15,2.0,1000.0,1000,1152.3678111320078,1380.6890644481105,1510.6954795064971,1639.45448942498,1679.1687092684938,1684.33217079544,1783.372742218207,1857.916716994948,2062.497196067661,2225.112856310039,2357.303545808788,2616.3387455285024,2744.873644997452,2767.8337598365283,2827.9331609964574,0.511,0.039926686531080405
15,2.0,1000.0,1000,1217.3811354451243,1268.271818213517,1479.0732298576738,1583.2642087559443,1586.0965192189215,1704.763837998681,1796.0514793823327,1898.9168150618823,1943.6555003221179,2172.97945734098,2195.5017810645713,2216.8861428311475,2447.8138826561076,2576.092497022395,2603.848779544632,0.161,0.0028221253626579874
15,2.0,1000.0,1000,1076.5167939064004,1421.644613470558,1468.13096760378,1534.6320661674479,1576.770002884241,1610.719873050915,1640.771934417302,1815.4504945801882,1986.9676830839933,2095.075121201091,2149.8307693194392,2230.300811926515,2303.0795427985922,2307.6643925047383,2438.938616163068,0.541,0.008669191524740407
15,2.0,1000.0,1000,1357.0243591299459,1404.384389566277,1449.0254242879346,1734.7509121690532,1749.5142188185305,1840.0410562385166,1911.5108384357234,1927.8372680741288,2007.741971076182,2084.2049263637105,2343.451649752359,2346.262927890539,2439.994519570544,2476.062412177796,2944.371426529041,0.071,0.01224465239666624
15,2.0,1000.0,1000,1134.8600002774515,1362.6972869635074,1458.1025570796414,1463.2148318945788,1492.230707884183,1545.9925184258877,1870.076361353525,2018.585858504085,2119.4688243541877,2218.29653065597,2345.374935420232,2400.7777946282445,2412.2185312274396,2428.915730127341,2692.2894228441173,0.301,0.017440034066693817
15,2.0,1000.0,1000,1064.5976698343318,1480.1185864574754,1493.8001463140256,1680.5513542178726,1821.6621615317326,1916.1971256208753,2121.361784436631,2174.9400284786543,2242.5711238007802,2340.5293145623996,2396.1927048662174,2419.2515100785527,2485.6843992714257,2921.672464826402,2929.362012836432,0.751,0.02794294061672702
15,2.0,1000.0,1000,1364.86129266831,1500.2851355294508,1525.405761790845,1770.314653320995,1998.2782640621024,2031.597031911099,2062.636729146174,2093.7759080590577,2114.207517737218,2143.608871201386,2157.203052503499,2255.211467354551,2255.654860366779,2403.9679604767016,2982.6448540792526,0.261,0.037727897864096215
15,2.0,1000.0,1000,1238.78954163411,1340.645619353766,1345.061691144319,1472.1745123365986,1586.8938746969147,1697.0304997582753,2080.20863735802,2157.6074631912966,2279.5087965283165,2369.6641887475807,2467.476332770744,2526.843733408998,2616.7440479127854,2761.583260924396,2933.698821163567,0.081,0.053236280323312596
15,2.0,1000.0,1000,1101.6365439330561,1248.5074507655368,1390.8122115184499,1392.9140466741414,1504.7685655214036,1608.2086781905318,1633.6631867722888,1737.6552091463857,1934.4638329162444,2024.117436356617,2223.5320477794567,2277.236529886979,2304.6935587402413,2563.4622766115826,2751.0011689664398,0.121,0.02039115732906416
15,2.0,1000.0,1000,1362.2038756858647,1454.8718703718523,1556.4312566202664,1656.4280060184258,1662.865666420595,1753.783557818833,1781.6642629967205,2024.1522477570247,2061.8379076406945,2063.5401947625123,2257.6446877066137,2272.6549743481496,2334.5167344895563,2339.2622404639274,2394.8709267694494,0.051,0.03541453567076215
15,2.0,1000.0,1000,1127.7216205178665,1361.022700051788,1412.8825670732258,1491.5891365468403,1603.6555153356926,1756.3309965046858,1818.7701734053394,1845.8352611131518,1946.7769065873722,1949.9498047533014,2049.429793598435,2139.4743723663623,2308.018903838055,2318.8047246614856,2528.7474326133024,0.481,0.0005851071346450766
15,2.0,1000.0,1000,1220.2577573717208,1391.0938536324716,1553.4192944745942,1595.8905937491377,1636.0349446239284,1662.4789955486913,1703.4350912097939,1808.4817229737891,1821.9826937197854,1866.3063286667598,2243.9379781732055,2540.0066174524027,2558.4454277278883,2711.901964887975,2941.3717664909996,0.021,0.004613592784859921
15,2.0,1000.0,1000,1052.295474922546,1151.2778949538842,1261.4353791959593,1470.5467869036042,1473.175083220904,1573.505905467326,1693.1528034909506,1804.746427335484,1818.9584619923235,1990.4350874899333,2014.2702342115886,2160.7955804800868,2319.7282233960773,2378.1493127099698,2594.8588433487225,0.321,0.02806874443136393
15,2.0,1000.0,1000,1238.6545577357194,1371.4502537294034,1809.3763956862108,1813.8040479722285,1847.2683383246444,1997.2332628211625,2045.067580657081,2069.772196827861,2071.3746790786963,2160.293472845293,2235.688404574593,2302.0908033968044,2480.2348967986673,2576.0576251962175,3280.537119288576,0.531,0.02626554863102152
15,2.0,1000.0,1000,1278.6584694249266,1299.8084290529223,1506.9253303140758,1517.875065059046,1535.7212689345595,1564.7057214108345,1591.6965408378812,1719.094978878159,1809.0569143253783,1865.242181287476,1953.7657549069606,1997.0002352170682,2022.0117323311015,2097.1385552062375,2458.7740768854237,0.041,0.07508761707825233
15,2.0,1000.0,1000,1173.7622143714,1192.0399114505344,1423.343354676122,1463.5769418974064,1530.78709702374,1599.120095671311,1611.6587298924974,1623.3582880792055,1968.3551756525812,1996.1588309169776,2053.378046612681,2196.4410813501845,2394.9420750620093,2494.232853661447,2658.2311059468902,0.041,0.003724578612638153
15,2.0,1000.0,1000,1134.4037438724813,1317.9313770505612,1566.8773799878604,1678.9654538155905,1721.8262941027092,1755.3007513202601,1947.9479587676876,1986.3468301492458,2241.266093690783,2423.264582113006,2749.3062371841434,2793.8023852945353,2877.02595122451,3137.4549179189016,3254.13784574231,1.001,0.15036764576274028
15,2.0,1000.0,1000,1082.829047525274,1256.122270953086,1370.8745726039374,1538.980259597625,1545.7940789540364,1692.3135223313784,1763.743664916809,1782.1540283055638,1902.4397943393833,1976.2585421205067,2030.3500159974647,2074.458701948367,2212.3715963909663,2230.1210367683598,2347.6063185072244,0.501,0.0041270461801682316
15,2.0,1000.0,1000,1308.3442946193675,1521.7558420099595,1639.3003740527388,1686.0618691819066,1731.7429541443057,1835.7339565981936,1933.9571141026104,2070.4428736831287,2136.0294903013087,2136.044057737341,2171.229810068914,2284.2134859334565,2314.435871682749,2852.7920081706875,3601.1425696608244,0.011,0.02387297970844487
15,2.0,1000.0,1000,1125.9269445226848,1129.5668902516654,1302.3175890396355,1433.288287227423,1456.4978917905707,1510.7055511573026,1578.4308339571912,1628.202061657832,1652.0627262003702,1761.1690412303396,1811.5165834033662,1881.4191667528607,1967.6370071711353,2007.2053877088738,2208.825803478456,0.211,0.05349472957863211
15,2.0,1000.0,1000,1152.5963718222392,1329.9957150231485,1451.4398633987319,1553.4603264383118,1707.3039025442981,1878.4365504674893,1879.4250710332444,2075.4091347682484,2106.2407937324933,2155.837945643728,2278.4013468403286,2336.918455058455,2374.6758277428953,2604.013174498041,3062.631573825261,0.551,0.03601040666412468
15,2.0,1000.0,1000,1387.3374664713056,1419.9728812775816,1424.0542434048214,1586.8615605553769,1691.883027084889,1813.7295505071306,1851.2622628997594,1998.4324374988607,2102.7356269671673,2150.151212151948,2312.332056452284,2355.354928263968,2376.959359425394,2593.2077402944824,2767.660980308668,0.021,0.014725740730210423
15,2.0,1000.0,1000,1336.7929695248088,1374.27300862666,1397.5087684762584,1548.8101970495804,1617.2610434151702,1764.7231218188642,1864.5578999337736,1876.3772944486586,1880.356861770974,1892.7812191161127,1947.9473004538222,2052.0160336855656,2362.6675944585213,2371.8992770981977,2571.118903907787,0.011,0.035467343506489606
15,2.0,1000.0,1000,1095.9963686748129,1505.1715771428853,1735.7816670687314,1806.9657633837603,1845.7552182918848,1851.6798717939896,1870.2323878915406,1929.6179047413611,1937.837184113644,1970.3991393106157,1997.8813934906275,2122.2068619929514,2302.3153333531227,2369.3857147196904,2668.8952207519346,0.311,0.37793908201988885
15,2.0,1000.0,1000,1143.3078328912686,1380.065101802572,1406.901135566694,1425.3984347927085,1630.9470472002329,1711.6939202938001,1712.1366614351334,1823.9970807272362,1972.3089737596006,2084.8966963209696,2099.05149615958,2156.1451715707426,2364.8134678095234,2923.7970009267992,2930.5957487330866,0.201,0.013075159860839444
15,2.0,1000.0,1000,1052.2607999151517,1488.133337081531,1515.5396258731762,1638.5140958441996,1640.468469530314,1731.172382375489,1764.6319157612213,1887.659528179343,2140.554479987127,2151.608933010835,2166.5241093464047,2192.0465093427147,2304.493529188667,2428.097241032021,2889.8015804572133,0.571,0.028471612687717977
15,2.0,1000.0,1000,1325.792456967567,1332.0016179571255,1383.5485279930665,1384.608319673097,1657.7970993888644,1667.3740432756053,1689.2823550507455,1699.5801967342404,1781.944495765953,1802.4584322851274,1805.2182104937324,2078.219231615026,2098.4211020556722,2157.0154623523877,2429.906417577088,0.031,0.09768852032945814
15,2.0,1000.0,1000,1306.020616087254,1390.7190981939941,1522.3173066391078,1822.08848838538,1881.214638212069,1899.276653196513,1930.662673075109,1935.6998212612175,2145.217421587343,2190.9130524434336,2223.8735682016845,2241.360464714583,2247.52240503121,2343.669011065661,2440.876131470113,0.351,0.03328042907389206
